schema_version,message_type,device_id,site_id,location,machine_type,cycle_id,cycle_started_at,cycle_ended_at,cycle_duration_ms,cycle_completeness,cycle_abort_reason,ops_phase_extend_duration_ms,ops_phase_dwell_duration_ms,ops_phase_retract_duration_ms,di_start_forward_edges,di_e_stop_triggered,di_overload_trip,di_door_open_events,di_gate_open_events,di_valve_extend_feedback_ok,di_valve_retract_feedback_ok,electrical_avg_current_rms_phase_a_a,electrical_avg_current_rms_phase_b_a,electrical_avg_current_rms_phase_c_a,electrical_peak_current_rms_phase_a_a,electrical_peak_current_rms_phase_b_a,electrical_peak_current_rms_phase_c_a,electrical_current_imbalance_pct_avg,electrical_current_imbalance_pct_max,electrical_avg_voltage_rms_ab_v,electrical_avg_voltage_rms_bc_v,electrical_avg_voltage_rms_ca_v,electrical_voltage_imbalance_pct_avg,electrical_voltage_imbalance_pct_max,electrical_inrush_current_peak_a,electrical_inrush_duration_ms,electrical_power_factor_avg,electrical_power_factor_min,electrical_time_below_pf_0p8_ms,energy_active_kwh,energy_reactive_kvarh,energy_apparent_kvah,energy_per_cycle_kwh,hydraulic_max_pressure_psi,hydraulic_avg_pressure_psi,hydraulic_pressure_rise_time_ms,hydraulic_max_dp_dt_psi_per_s,hydraulic_pressure_overshoot_pct,hydraulic_stall_signature_flag,thermal_oil_temp_start_c,thermal_oil_temp_end_c,thermal_oil_temp_delta_c,thermal_cold_start_flag,productivity_bale_count_increment,productivity_utilization_last_hour_pct,health_cycle_time_drift_pct,health_peak_current_drift_pct,health_pressure_capability_drift_pct,health_anomaly_score,health_attention_flag,calc_baseline_window_cycles,firmware_version,device_age_years,device_performance_profile
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116184021_0044,2024-01-16T18:40:21.698695Z,2024-01-16T18:49:41.170695Z,559472,True,,195195,54206,192052,1,False,False,0,0,True,True,49.22,50.24,53.74,123.06,125.6,134.34,8.83,13.25,482.92,478.2,482.95,0.99,1.18,161.21,246,0.821,0.721,0,17.204,11.976,20.962,17.204,3566.0,2674.5,2280,1564.1,4.2,False,61.2,75.9,14.7,False,1,75.0,5.04,4.24,1.52,0.048,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116190739_0045,2024-01-16T19:07:39.658869Z,2024-01-16T19:17:09.948869Z,570290,True,,212542,55649,192096,1,False,False,0,0,True,True,48.28,52.03,48.77,120.7,130.08,121.92,7.54,11.32,480.23,473.2,483.73,2.2,2.64,156.09,237,0.887,0.787,0,18.338,9.553,20.677,18.338,3562.8,2672.1,1966,1812.2,3.8,False,60.1,75.0,15.0,False,1,68.2,4.9,4.86,-2.38,0.281,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116193151_0046,2024-01-16T19:31:51.592306Z,2024-01-16T19:41:34.430306Z,582838,True,,226846,56230,194458,1,False,False,0,0,True,True,46.09,46.75,48.58,115.24,116.89,121.45,5.27,7.9,481.84,477.37,479.34,0.93,1.12,145.74,207,0.805,0.705,0,16.194,11.93,20.114,16.194,3565.9,2674.4,2237,1594.1,5.0,False,54.9,70.2,15.3,False,1,69.8,4.35,3.33,1.77,0.208,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116194819_0047,2024-01-16T19:48:19.615311Z,2024-01-16T19:58:34.670311Z,615055,True,,240273,61060,198770,2,False,False,0,0,True,True,53.73,44.98,43.62,134.34,112.46,109.05,21.32,31.98,476.54,479.77,481.22,0.98,1.17,161.2,273,0.877,0.777,0,18.539,10.135,21.128,18.539,3624.6,2718.4,1662,2180.9,0.2,False,56.5,72.6,16.1,False,1,78.2,4.42,4.94,-1.89,0.261,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116201446_0048,2024-01-16T20:14:46.799101Z,2024-01-16T20:25:11.511101Z,624712,True,,239690,63686,202994,1,False,False,0,0,True,True,49.16,48.78,50.32,122.91,121.96,125.81,3.11,4.67,479.55,487.2,476.62,2.2,2.64,150.97,212,0.87,0.77,0,19.574,11.085,22.495,19.574,3582.6,2686.9,1885,1900.6,4.0,False,62.6,79.0,16.4,False,1,67.6,4.37,3.02,-2.57,0.118,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116203621_0049,2024-01-16T20:36:21.048712Z,2024-01-16T20:46:33.153712Z,612105,True,,227131,61954,205919,1,False,False,0,0,True,True,45.29,48.05,48.18,113.24,120.13,120.46,6.13,9.19,474.21,487.52,484.39,2.76,3.31,144.55,246,0.857,0.757,0,17.825,10.729,20.805,17.825,3558.8,2669.1,2472,1439.6,0.4,False,58.1,74.1,16.1,False,1,67.9,5.93,3.4,1.16,0.246,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116205015_0050,2024-01-16T20:50:15.160877Z,2024-01-16T21:00:28.813877Z,613653,True,,234240,63125,211418,1,False,False,0,0,True,True,52.77,51.99,49.87,131.92,129.98,124.68,5.61,8.42,478.32,492.07,483.26,2.84,3.4,158.3,283,0.887,0.787,0,20.382,10.626,22.986,20.382,3595.2,2696.4,2014,1785.1,0.2,False,63.0,79.1,16.1,False,1,64.9,4.32,4.45,0.56,0.195,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116211137_0051,2024-01-16T21:11:37.678384Z,2024-01-16T21:21:08.475384Z,570797,True,,206769,58222,191666,1,False,False,0,0,True,True,49.71,42.2,45.66,124.28,105.51,114.16,16.38,24.56,479.93,473.15,477.63,1.42,1.71,149.14,246,0.889,0.789,0,16.969,8.738,19.087,16.969,3567.4,2675.6,2224,1604.1,3.6,False,58.0,73.0,15.0,False,1,68.3,4.11,4.98,-2.76,0.26,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116213358_0052,2024-01-16T21:33:58.724301Z,2024-01-16T21:44:27.343301Z,628619,True,,238348,66423,200851,1,False,False,0,0,True,True,46.48,52.62,52.34,116.19,131.56,130.84,12.18,18.27,476.87,481.98,482.47,1.17,1.4,157.87,236,0.868,0.768,0,19.961,11.406,22.99,19.961,3587.3,2690.5,1501,2389.9,0.9,False,59.5,76.0,16.5,False,1,78.0,4.48,3.49,2.22,0.134,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116215612_0053,2024-01-16T21:56:12.457002Z,2024-01-16T22:05:19.189002Z,546732,True,,209354,55421,181354,1,False,False,0,0,True,True,44.31,51.68,46.79,110.78,129.19,116.98,15.48,23.22,481.73,479.77,482.39,0.54,0.65,155.03,288,0.893,0.793,0,17.014,8.557,19.045,17.014,3594.2,2695.7,2091,1718.9,2.6,False,61.0,75.3,14.4,False,1,69.9,3.75,4.23,1.24,0.05,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116221110_0054,2024-01-16T22:11:10.160603Z,2024-01-16T22:11:14.180603Z,4020,False,manual_stop,2412,0,0,2,False,False,0,0,True,True,46.71,50.32,51.11,116.78,125.79,127.76,8.89,13.34,485.47,479.19,487.92,1.8,2.16,153.32,297,0.832,0.732,0,0.122,0.081,0.146,0.122,3555.7,2666.8,2010,1769.0,1.2,False,63.6,63.7,0.1,False,0,62.7,4.92,3.45,-1.92,0.027,True,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116221559_0055,2024-01-16T22:15:59.555739Z,2024-01-16T22:25:14.521739Z,554966,True,,218966,59439,183460,1,False,False,0,0,True,True,43.56,49.71,41.83,108.9,124.26,104.58,17.49,26.23,481.46,474.67,480.46,1.42,1.7,149.12,275,0.836,0.736,0,15.279,10.037,18.281,15.279,3620.5,2715.4,2245,1612.7,3.7,False,58.2,72.8,14.6,False,1,75.6,3.47,3.47,2.78,0.077,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116223929_0056,2024-01-16T22:39:29.386736Z,2024-01-16T22:48:57.967736Z,568581,True,,215546,56804,192395,1,False,False,0,0,True,True,46.64,46.99,49.03,116.61,117.47,122.58,5.02,7.53,483.09,480.71,482.53,0.49,0.59,147.1,254,0.816,0.716,0,16.187,11.481,19.845,16.187,3615.8,2711.8,2203,1641.3,0.2,False,61.0,75.9,14.9,False,1,80.3,4.22,4.74,1.69,0.17,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116230431_0057,2024-01-16T23:04:31.185929Z,2024-01-16T23:13:22.041929Z,530856,True,,197056,55179,179359,1,False,False,0,0,True,True,47.3,52.32,47.74,118.26,130.81,119.36,10.22,15.33,480.63,479.13,480.08,0.31,0.37,156.97,292,0.868,0.768,0,16.529,9.455,19.042,16.529,3611.0,2708.2,1642,2199.1,3.5,False,57.0,71.0,13.9,False,1,66.3,4.12,3.45,-2.56,0.181,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116232743_0058,2024-01-16T23:27:43.618984Z,2024-01-16T23:36:20.416984Z,516798,True,,185137,50313,172131,1,False,False,0,0,True,True,51.57,44.03,43.26,128.93,110.07,108.15,17.96,26.95,485.11,492.2,486.92,1.45,1.74,154.72,219,0.88,0.78,0,15.509,8.384,17.63,15.509,3621.5,2716.2,1926,1880.3,0.1,False,60.1,73.7,13.6,False,1,65.5,3.02,4.29,2.39,0.073,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240116235505_0059,2024-01-16T23:55:05.992220Z,2024-01-17T00:04:41.725220Z,575733,True,,221543,57505,186679,1,False,False,0,0,True,True,45.23,44.88,48.73,113.07,112.21,121.84,8.32,12.48,486.96,484.59,472.15,3.08,3.69,146.2,295,0.845,0.745,0,16.658,10.543,19.714,16.658,3647.7,2735.8,1589,2295.6,0.6,False,60.1,75.2,15.1,False,1,65.2,4.58,4.42,-2.36,0.17,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117120309_0060,2024-01-17T12:03:09.566262Z,2024-01-17T12:12:21.915262Z,552349,True,,207584,57539,178647,1,False,False,0,0,True,True,48.4,48.94,54.95,121.0,122.34,137.37,12.9,19.34,486.63,482.11,474.7,2.48,2.97,164.84,270,0.889,0.789,0,18.428,9.493,20.729,18.428,3640.0,2730.0,2219,1640.4,2.8,False,62.0,76.5,14.5,False,1,66.6,5.81,6.93,2.11,0.201,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117122907_0061,2024-01-17T12:29:07.635837Z,2024-01-17T12:38:41.690837Z,574055,True,,212503,56511,187943,1,False,False,0,0,True,True,55.6,42.52,46.55,139.0,106.3,116.38,27.13,40.69,475.31,476.5,476.79,0.31,0.37,166.8,160,0.828,0.728,0,16.556,11.204,19.991,16.556,3589.1,2691.8,2008,1787.4,0.3,False,60.1,75.2,15.1,False,1,73.1,8.06,5.77,-0.33,0.217,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117124157_0062,2024-01-17T12:41:57.828351Z,2024-01-17T12:51:18.501351Z,560673,True,,215005,58475,189830,1,False,False,0,0,True,True,47.37,50.62,44.27,118.44,126.56,110.66,13.41,20.11,471.84,487.9,472.81,3.36,4.04,151.87,162,0.857,0.757,0,16.333,9.825,19.06,16.333,3556.8,2667.6,2016,1764.3,0.3,False,58.6,73.3,14.7,False,1,73.9,5.63,6.37,1.08,0.069,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117130204_0063,2024-01-17T13:02:04.497169Z,2024-01-17T13:11:41.591169Z,577094,True,,216652,53807,188739,1,False,False,0,0,True,True,52.13,50.28,47.21,130.32,125.7,118.04,9.85,14.78,474.05,486.25,478.5,2.54,3.05,156.39,161,0.84,0.74,0,17.408,11.255,20.729,17.408,3616.5,2712.4,2479,1458.9,2.4,False,59.2,74.3,15.1,False,1,80.3,4.12,6.95,1.61,0.073,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117132606_0064,2024-01-17T13:26:06.580781Z,2024-01-17T13:35:39.514781Z,572934,True,,221781,55920,191990,1,False,False,0,0,True,True,51.2,47.32,46.97,128.0,118.31,117.43,8.72,13.08,474.22,472.31,473.9,0.4,0.48,153.6,224,0.888,0.788,0,17.768,9.224,20.019,17.768,3578.0,2683.5,2165,1652.6,3.0,False,59.6,74.6,15.0,False,1,71.5,9.52,5.99,2.95,0.255,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117134212_0065,2024-01-17T13:42:12.195506Z,2024-01-17T13:51:56.049506Z,583854,True,,221370,60223,192680,1,False,False,0,0,True,True,49.9,49.99,46.67,124.75,124.98,116.68,6.8,10.19,478.82,474.06,478.23,1.0,1.2,149.98,279,0.827,0.727,0,17.168,11.655,20.751,17.168,3645.7,2734.3,2477,1471.8,3.2,False,60.5,75.9,15.3,False,1,78.1,9.54,5.95,0.64,0.229,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117135754_0066,2024-01-17T13:57:54.384906Z,2024-01-17T14:07:41.711906Z,587327,True,,217858,58122,192238,1,False,False,0,0,True,True,47.63,49.72,48.36,119.09,124.3,120.89,4.29,6.44,470.99,476.77,465.56,2.38,2.86,149.15,209,0.89,0.79,0,18.17,9.302,20.413,18.17,3550.0,2662.5,1542,2302.2,3.1,False,61.6,77.0,15.4,False,1,74.1,4.91,4.25,1.68,0.138,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117141141_0067,2024-01-17T14:11:41.038977Z,2024-01-17T14:21:26.898977Z,585860,True,,220941,57359,193286,1,False,False,0,0,True,True,48.24,46.01,43.59,120.61,115.02,108.98,10.12,15.18,484.56,482.5,491.44,1.84,2.21,144.73,212,0.884,0.784,0,17.523,9.257,19.818,17.523,3590.5,2692.9,2267,1583.8,1.0,False,58.7,74.0,15.4,False,1,77.5,8.4,7.08,-2.93,0.125,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117143237_0068,2024-01-17T14:32:37.870012Z,2024-01-17T14:32:42.567012Z,4697,False,door_open,2818,0,0,4,False,False,2,1,True,True,42.79,43.76,48.75,106.97,109.4,121.86,13.21,19.81,479.92,482.9,480.6,0.62,0.74,146.24,298,0.889,0.789,0,0.137,0.071,0.154,0.137,3559.8,2669.9,2293,1552.5,0.6,False,59.1,59.2,0.1,False,0,78.2,5.46,6.61,1.86,0.184,True,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117145019_0069,2024-01-17T14:50:19.323548Z,2024-01-17T15:00:09.466548Z,590143,True,,220600,58618,194323,2,False,False,0,0,True,True,50.62,46.06,48.14,126.55,115.16,120.35,9.44,14.16,486.56,475.26,469.19,3.64,4.37,151.87,228,0.894,0.794,0,18.826,9.439,21.06,18.826,3595.1,2696.3,1672,2150.2,0.8,False,61.2,76.7,15.5,False,1,74.7,4.25,4.34,1.3,0.022,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117150422_0070,2024-01-17T15:04:22.148410Z,2024-01-17T15:04:26.472410Z,4324,False,timeout,2594,0,0,3,False,False,0,0,True,True,53.36,48.9,48.14,133.4,122.26,120.35,10.41,15.62,476.95,485.97,486.22,1.92,2.3,160.08,245,0.812,0.712,0,0.128,0.092,0.157,0.128,3592.4,2694.3,2122,1692.9,0.4,False,56.6,56.7,0.1,False,0,80.1,5.77,7.08,0.75,0.115,True,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117151056_0071,2024-01-17T15:10:56.273417Z,2024-01-17T15:21:17.518417Z,621245,True,,238854,63036,217388,1,False,False,0,0,True,True,52.56,53.59,50.43,131.4,133.98,126.08,6.05,9.08,482.97,475.73,481.8,1.51,1.81,160.78,164,0.816,0.716,0,19.417,13.751,23.793,19.417,3609.9,2707.4,2468,1462.7,1.9,False,57.5,73.8,16.3,False,1,73.4,9.66,4.96,-2.27,0.059,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117153922_0072,2024-01-17T15:39:22.181815Z,2024-01-17T15:48:05.144815Z,522963,True,,203028,51130,173049,1,False,False,0,0,True,True,49.04,51.84,47.77,122.61,129.59,119.44,8.2,12.29,484.44,483.67,474.81,2.0,2.4,155.51,235,0.88,0.78,0,16.79,9.048,19.073,16.79,3576.9,2682.7,2359,1516.3,0.2,False,62.0,75.7,13.7,False,1,64.9,4.79,6.9,1.91,0.064,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117155941_0073,2024-01-17T15:59:41.114562Z,2024-01-17T16:09:31.778562Z,590664,True,,232963,59547,209404,1,False,False,0,0,True,True,53.63,50.07,49.18,134.07,125.16,122.95,8.73,13.09,484.5,476.89,482.39,1.58,1.9,160.89,255,0.861,0.761,0,19.072,11.276,22.156,19.072,3631.2,2723.4,2375,1528.9,3.6,False,63.6,79.1,15.5,False,1,65.6,7.33,6.93,0.7,0.056,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117161834_0074,2024-01-17T16:18:34.270822Z,2024-01-17T16:28:02.985822Z,568715,True,,215441,56900,185173,2,False,False,0,0,True,True,50.14,43.85,44.88,125.35,109.61,112.19,13.6,20.4,477.73,475.9,475.91,0.38,0.46,150.42,169,0.883,0.783,0,16.872,8.967,19.106,16.872,3571.7,2678.8,1653,2160.8,2.0,False,56.8,71.7,14.9,False,1,69.6,8.17,4.01,0.72,0.107,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117164433_0075,2024-01-17T16:44:33.067100Z,2024-01-17T16:53:57.911100Z,564844,True,,227431,55355,188733,1,False,False,0,0,True,True,53.78,53.85,53.09,134.45,134.64,132.72,1.43,2.15,484.78,476.88,484.14,1.64,1.97,161.56,209,0.837,0.737,0,18.66,12.189,22.288,18.66,3613.6,2710.2,1710,2113.2,0.3,False,63.2,78.1,14.8,False,1,75.2,8.73,6.07,-0.36,0.044,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117170232_0076,2024-01-17T17:02:32.667709Z,2024-01-17T17:11:54.589709Z,561922,True,,213116,55948,194406,2,False,False,0,0,True,True,50.09,48.76,49.93,125.22,121.91,124.81,2.67,4.0,489.31,474.62,478.25,3.06,3.67,150.26,196,0.889,0.789,0,18.417,9.487,20.717,18.417,3588.4,2691.3,1636,2193.4,4.8,False,61.5,76.3,14.8,False,1,65.6,7.39,7.92,-2.01,0.21,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117172452_0077,2024-01-17T17:24:52.116058Z,2024-01-17T17:34:46.380058Z,594264,True,,226806,58603,200236,1,False,False,0,0,True,True,43.99,39.78,50.28,109.99,99.44,125.69,23.5,35.25,479.49,484.55,487.14,1.58,1.9,150.83,275,0.878,0.778,0,16.98,9.266,19.343,16.98,3599.6,2699.7,2140,1682.1,3.9,False,60.1,75.7,15.6,False,1,69.3,9.54,5.89,-2.92,0.085,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117173831_0078,2024-01-17T17:38:31.866865Z,2024-01-17T17:38:35.840865Z,3974,False,door_open,2384,0,0,3,False,False,2,1,True,True,47.16,44.99,42.39,117.89,112.47,105.96,10.64,15.96,477.6,483.57,480.87,1.24,1.49,141.47,256,0.811,0.711,0,0.105,0.076,0.129,0.105,3640.6,2730.5,1940,1876.6,1.7,False,60.7,60.8,0.1,False,0,67.7,8.63,4.35,-1.58,0.22,True,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117175055_0079,2024-01-17T17:50:55.127860Z,2024-01-17T18:00:28.774860Z,573647,True,,222619,58339,193514,1,False,False,0,0,True,True,49.42,48.18,49.53,123.55,120.45,123.83,2.76,4.14,476.48,477.21,474.68,0.53,0.64,148.6,264,0.902,0.802,0,18.375,8.785,20.367,18.375,3610.9,2708.1,1944,1857.4,0.6,False,60.1,75.2,15.1,False,1,66.5,9.1,6.24,0.14,0.034,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240117181806_0080,2024-01-17T18:18:06.117347Z,2024-01-17T18:27:31.261347Z,565144,True,,215636,55780,183772,1,False,False,0,0,True,True,48.45,44.4,48.02,121.13,110.99,120.05,8.64,12.96,477.76,490.05,488.85,2.53,3.04,145.36,235,0.834,0.734,0,16.066,10.627,19.262,16.066,3628.7,2721.5,1793,2023.8,4.0,False,58.9,73.8,14.8,False,1,70.5,4.31,7.15,-1.79,0.078,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240118035234_0081,2024-01-18T03:52:34.358762Z,2024-01-18T04:01:46.536762Z,552178,True,,212125,58382,185498,1,False,False,0,0,True,True,45.53,48.54,44.35,113.83,121.35,110.87,9.09,13.63,475.39,486.32,477.68,2.28,2.73,145.62,172,0.887,0.787,0,16.326,8.49,18.401,16.326,3588.0,2691.0,2414,1486.3,2.2,False,61.9,76.4,14.5,False,1,63.5,8.21,9.54,-1.34,0.094,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240118041542_0082,2024-01-18T04:15:42.064913Z,2024-01-18T04:25:08.094913Z,566030,True,,215334,58516,198304,1,False,False,0,0,True,True,42.7,43.5,52.09,106.76,108.74,130.22,20.36,30.54,492.72,480.91,479.53,2.72,3.27,156.26,273,0.887,0.787,0,17.326,9.018,19.532,17.326,3581.3,2686.0,2489,1438.9,3.1,False,62.4,77.2,14.9,False,1,63.3,12.94,9.82,0.03,0.29,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240118043514_0083,2024-01-18T04:35:14.211112Z,2024-01-18T04:45:30.073112Z,615862,True,,241189,59208,203497,1,False,False,0,0,True,True,51.76,55.96,49.93,129.39,139.91,124.83,11.47,17.21,481.63,480.97,478.23,0.71,0.85,167.89,158,0.887,0.787,0,21.004,10.94,23.682,21.004,3604.1,2703.1,1710,2107.6,3.8,False,60.3,76.5,16.2,False,1,66.6,12.37,10.28,0.15,0.073,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240118045025_0084,2024-01-18T04:50:25.275185Z,2024-01-18T05:00:39.170185Z,613895,True,,230288,64671,205366,1,False,False,0,0,True,True,49.46,44.77,54.24,123.65,111.92,135.6,19.14,28.71,487.91,482.57,482.15,1.19,1.43,162.72,240,0.868,0.768,0,19.558,11.167,22.521,19.558,3562.6,2672.0,1771,2011.6,0.5,False,63.8,79.9,16.1,False,1,67.7,5.03,9.09,-2.0,0.197,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240118052030_0085,2024-01-18T05:20:30.747655Z,2024-01-18T05:30:05.419655Z,574672,True,,215404,56795,193242,1,False,False,0,0,True,True,52.57,46.65,47.6,131.42,116.62,119.0,12.1,18.15,481.5,481.41,483.73,0.48,0.58,157.71,283,0.872,0.772,0,17.942,10.068,20.574,17.942,3606.0,2704.5,2102,1715.5,1.9,False,60.4,75.5,15.1,False,1,69.0,6.16,7.48,1.81,0.144,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240118053323_0086,2024-01-18T05:33:23.779746Z,2024-01-18T05:42:47.801746Z,564022,True,,216269,55009,191754,2,False,False,0,0,True,True,49.68,51.2,54.37,124.2,128.01,135.91,9.05,13.58,482.85,491.17,476.12,3.11,3.74,163.1,269,0.875,0.775,0,18.744,10.352,21.412,18.744,3604.1,2703.1,2435,1480.1,1.3,False,67.2,82.0,14.8,False,1,62.6,10.1,6.7,1.95,0.022,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240118054938_0087,2024-01-18T05:49:38.680270Z,2024-01-18T05:59:00.410270Z,561730,True,,214201,53776,180409,2,False,False,0,0,True,True,49.87,54.95,46.68,124.68,137.38,116.7,16.38,24.57,483.98,471.87,477.52,2.53,3.04,164.86,199,0.862,0.762,0,17.988,10.562,20.86,17.988,3615.9,2711.9,1803,2005.5,4.2,False,61.1,75.9,14.7,False,1,63.5,13.19,9.02,1.98,0.264,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240118061143_0088,2024-01-18T06:11:43.618069Z,2024-01-18T06:21:32.169069Z,588551,True,,214599,57479,203063,1,False,False,0,0,True,True,47.14,47.78,51.05,117.85,119.46,127.63,8.05,12.07,488.06,486.57,488.2,0.33,0.4,153.16,281,0.873,0.773,0,18.531,10.37,21.235,18.531,3563.2,2672.4,2271,1569.0,1.9,False,64.5,79.9,15.4,False,1,71.0,10.87,10.7,0.6,0.223,False,50,2.3.1,1.0,high
1.0.0,cycle_summary,BALER-001,SITE-TX-001,"Houston, TX",baler,BALER-001_CYCLE_20240118063308_0089,2024-01-18T06:33:08.560450Z,2024-01-18T06:42:46.794450Z,578234,True,,218807,56944,181224,1,False,False,0,0,True,True,46.91,46.12,43.98,117.27,115.29,109.94,6.42,9.63,479.58,472.48,483.8,2.37,2.84,140.72,205,0.864,0.764,0,16.625,9.685,19.24,16.625,3603.7,2702.8,1548,2328.0,0.0,False,62.4,77.6,15.2,False,1,77.0,10.15,8.08,-1.24,0.28,False,50,2.3.1,1.0,high
